ano,mes,hora,tipo_crime,bairro,latitude,longitude,qtd_ocorrencias
2022,2,19,Roubo de Veículo,São Miguel,-23.48857,-46.439161,1
2022,9,22,Roubo,Campo Limpo,-23.630361,-46.74925,1
2024,2,17,Furto,Guaianazes,-23.546343,-46.395193,3
2023,1,17,Furto,Capão Redondo,-23.67682,-46.747209,1
2024,10,14,Roubo de Veículo,Cidade Tiradentes,-23.595573,-46.398266,1
2022,4,15,Furto,Itaquera,-23.527213,-46.452384,1
2022,2,22,Furto de Veículo,Santo Amaro,-23.659227,-46.708725,1
2024,10,21,Roubo,Capão Redondo,-23.677578,-46.76039,3
2022,7,20,Furto,Ipiranga,-23.583962,-46.614393,1
2024,1,4,Furto,Vila Madalena,-23.556105,-46.687721,1
2022,7,21,Roubo,Santana,-23.492507,-46.609765,1
2022,10,11,Furto,Bela Vista,-23.552794,-46.636361,1
2022,7,12,Furto,Santana,-23.51966,-46.627485,3
2023,5,7,Roubo,Liberdade,-23.563748,-46.636156,2
2024,8,15,Lesão Corporal,Sacomã,-23.608222,-46.593638,1
2023,3,18,Furto,Capão Redondo,-23.677211,-46.759816,2
2022,10,21,Furto de Veículo,Pirituba,-23.459038,-46.727933,1
2023,9,18,Roubo,Cidade Tiradentes,-23.587723,-46.393072,2
2023,8,9,Furto,Pinheiros,-23.556151,-46.683249,1
2024,4,21,Homicídio,Santo Amaro,-23.660315,-46.695804,1
2022,8,10,Tráfico de Entorpecentes,São Miguel,-23.485455,-46.445457,1
2022,12,15,Roubo,Capão Redondo,-23.691182,-46.761948,1
2022,4,10,Roubo de Veículo,Barra Funda,-23.529798,-46.670265,1
2024,8,12,Furto,Penha,-23.526702,-46.544305,1
2022,5,20,Furto,Itaquera,-23.525997,-46.451807,1
2022,6,19,Furto,Sacomã,-23.61251,-46.583177,1
2024,1,13,Furto,Lapa,-23.516253,-46.699933,1
2024,3,13,Furto,Liberdade,-23.550196,-46.625353,1
2024,1,16,Lesão Corporal,Brás,-23.53928,-46.622794,1
2024,3,8,Roubo,Brooklin,-23.619154,-46.701783,1
2023,4,22,Roubo,Itaim Bibi,-23.583365,-46.669478,1
2024,12,17,Furto de Veículo,Consolação,-23.555318,-46.666038,1
2024,12,17,Lesão Corporal,São Miguel,-23.492168,-46.450643,2
2023,3,5,Roubo de Veículo,Cidade Tiradentes,-23.596747,-46.387381,2
2024,4,16,Roubo,Bela Vista,-23.549805,-46.651422,1
2024,6,19,Furto,Campo Limpo,-23.632844,-46.757824,1
2023,3,6,Furto de Veículo,Sacomã,-23.612073,-46.591645,2
2024,8,21,Roubo,Sacomã,-23.596956,-46.599611,1
2024,2,19,Lesão Corporal,Cidade Tiradentes,-23.601241,-46.375955,1
2022,9,19,Furto de Veículo,Sacomã,-23.596681,-46.591104,1
2022,10,9,Roubo,Brás,-23.538466,-46.621634,3
2023,11,0,Furto,Brasilândia,-23.431282,-46.685635,2
2023,4,20,Furto,Penha,-23.516571,-46.552138,1
2022,10,17,Furto,Consolação,-23.563688,-46.659133,1
2022,1,8,Roubo de Veículo,Campo Limpo,-23.63352,-46.742922,3
2023,3,18,Furto,Casa Verde,-23.505055,-46.649207,2
2022,4,13,Furto de Veículo,Guaianazes,-23.546652,-46.374812,1
2024,2,20,Roubo,Mooca,-23.554128,-46.609478,1
2024,2,15,Roubo,Lapa,-23.523083,-46.697527,1
2022,10,18,Roubo,Penha,-23.520901,-46.545206,1
2023,8,18,Furto,Casa Verde,-23.512994,-46.640615,1
2022,9,20,Lesão Corporal,Brasilândia,-23.448197,-46.703572,1
2023,10,11,Furto de Veículo,Santana,-23.510146,-46.628277,2
2024,7,9,Roubo,Barra Funda,-23.514174,-46.652527,1
2023,4,18,Roubo de Veículo,Itaquera,-23.528725,-46.447685,2
2022,8,22,Roubo,Santana,-23.505565,-46.639145,2
2024,11,17,Furto,Brás,-23.533693,-46.608614,1
2022,4,0,Roubo,São Miguel,-23.499169,-46.436732,2
2023,6,18,Furto,Vila Guilherme,-23.521783,-46.610175,2
2024,12,13,Tráfico de Entorpecentes,Guaianazes,-23.542836,-46.386348,2
2022,1,10,Furto,Brasilândia,-23.424002,-46.69052,1
2024,10,14,Furto,Barra Funda,-23.534456,-46.659937,1
2023,5,17,Roubo,Casa Verde,-23.513595,-46.66822,2
2023,9,17,Lesão Corporal,Bela Vista,-23.557228,-46.643466,1
2024,9,4,Furto,Mooca,-23.547047,-46.60722,1
2023,1,13,Furto,Jardins,-23.580237,-46.65814,2
2024,5,0,Lesão Corporal,São Miguel,-23.490955,-46.445915,1
2022,11,3,Roubo,Santo Amaro,-23.647005,-46.703644,1
2022,8,8,Lesão Corporal,Guaianazes,-23.546648,-46.403694,1
2023,2,12,Furto,Centro,-23.554217,-46.649282,1
2024,11,10,Furto de Veículo,Vila Guilherme,-23.512595,-46.606927,1
2024,8,15,Furto,Santana,-23.51656,-46.625539,1
2022,10,22,Roubo,Capão Redondo,-23.661626,-46.762338,1
2023,3,19,Roubo,Guaianazes,-23.533216,-46.374705,2
2022,3,10,Furto,Sacomã,-23.59255,-46.607268,1
2022,11,12,Roubo,Itaquera,-23.532515,-46.44994,1
2024,7,21,Furto,Pirituba,-23.459941,-46.734258,2
2022,7,2,Roubo de Veículo,Penha,-23.522395,-46.54077,1
2024,12,14,Furto de Veículo,Penha,-23.532259,-46.544142,1
2024,10,16,Lesão Corporal,Sé,-23.556522,-46.632369,1
2024,12,10,Furto de Veículo,Sacomã,-23.606438,-46.593684,3
2024,6,20,Furto,Liberdade,-23.560128,-46.630836,2
2022,9,20,Furto,Itaquera,-23.539657,-46.453484,1
2023,6,9,Lesão Corporal,Itaquera,-23.535731,-46.453912,3
2023,3,13,Roubo,Penha,-23.525012,-46.556628,1
2022,6,17,Furto,Campo Limpo,-23.630265,-46.747147,3
2024,7,21,Furto,Sé,-23.542536,-46.63084,1
2024,4,14,Furto,Santana,-23.48761,-46.639186,1
2022,1,23,Furto de Veículo,Sé,-23.548185,-46.637732,1
2023,10,19,Furto,Itaquera,-23.54493,-46.447483,2
2022,1,22,Lesão Corporal,Capão Redondo,-23.686087,-46.762938,1
2022,2,9,Furto,Santo Amaro,-23.653568,-46.705053,1
2023,6,20,Furto,Itaquera,-23.528931,-46.456765,1
2022,7,9,Roubo,Santo Amaro,-23.656409,-46.705632,2
2024,2,19,Roubo de Veículo,Brasilândia,-23.428026,-46.692661,1
2024,3,8,Furto,Ipiranga,-23.576803,-46.615887,1
2024,10,8,Roubo,Itaquera,-23.546307,-46.446078,1
2024,6,22,Roubo,Bela Vista,-23.553081,-46.654112,1
2022,12,19,Furto,Casa Verde,-23.498559,-46.665228,2
2024,11,0,Lesão Corporal,Consolação,-23.568531,-46.669214,1
2023,1,18,Furto,Lapa,-23.520725,-46.699368,1
2024,9,10,Tráfico de Entorpecentes,Brasilândia,-23.436278,-46.702216,1
2024,3,21,Furto,Cidade Tiradentes,-23.593263,-46.383954,1
2024,11,20,Lesão Corporal,Jardins,-23.577647,-46.660712,1
2023,12,21,Roubo,Pirituba,-23.473595,-46.737878,1
2022,5,17,Furto de Veículo,Vila Madalena,-23.558389,-46.672672,3
2024,6,8,Roubo,Guaianazes,-23.557628,-46.394329,2
2023,3,21,Furto,Liberdade,-23.547436,-46.633135,1
2022,6,17,Furto,Guaianazes,-23.538322,-46.391938,1
2023,8,8,Furto,Barra Funda,-23.514587,-46.665069,1
2022,8,9,Furto de Veículo,Guaianazes,-23.545439,-46.384245,3
2023,3,1,Furto de Veículo,Pirituba,-23.459519,-46.733621,1
2024,7,5,Furto de Veículo,Mooca,-23.546883,-46.606405,1
2023,7,18,Roubo de Veículo,Campo Limpo,-23.636644,-46.75707,1
2023,12,8,Roubo,Bela Vista,-23.568641,-46.630962,1
2023,8,6,Roubo,Sé,-23.550742,-46.620618,1
2023,6,2,Tráfico de Entorpecentes,Barra Funda,-23.525249,-46.664963,2
2024,8,11,Tráfico de Entorpecentes,Pirituba,-23.469286,-46.758362,2
2022,5,14,Furto de Veículo,Santana,-23.504351,-46.615948,2
2023,3,16,Furto de Veículo,Itaquera,-23.558394,-46.468302,2
2023,3,23,Furto,Liberdade,-23.555378,-46.62188,1
2022,1,20,Furto,Guaianazes,-23.541254,-46.395487,1
2024,9,10,Furto,Mooca,-23.555581,-46.59617,2
2024,3,22,Roubo,Lapa,-23.529158,-46.70525,1
2024,2,7,Furto de Veículo,Sacomã,-23.590856,-46.594726,2
2022,1,8,Lesão Corporal,Bela Vista,-23.554491,-46.638177,1
2023,5,8,Furto,Bela Vista,-23.567894,-46.636569,1
2024,6,15,Lesão Corporal,Itaim Bibi,-23.58265,-46.686266,2
2023,4,23,Furto,Cidade Tiradentes,-23.593259,-46.389214,1
2023,9,19,Roubo,Campo Limpo,-23.645121,-46.754652,3
2024,11,16,Furto,Itaim Bibi,-23.597706,-46.66397,1
2022,7,12,Lesão Corporal,Brasilândia,-23.451713,-46.689179,1
2024,1,9,Furto,Capão Redondo,-23.677915,-46.768886,1
2022,5,4,Tráfico de Entorpecentes,Guaianazes,-23.547115,-46.37833,1
2022,1,14,Lesão Corporal,Guaianazes,-23.538407,-46.390512,1
2022,11,15,Roubo,Centro,-23.559415,-46.618894,1
2024,10,14,Furto de Veículo,Consolação,-23.553791,-46.641678,3
2023,3,9,Furto,Sacomã,-23.604382,-46.579281,1
2024,6,8,Roubo,Capão Redondo,-23.681356,-46.765542,2
2022,7,22,Lesão Corporal,Brasilândia,-23.425293,-46.712708,1
2022,11,21,Furto de Veículo,Casa Verde,-23.516218,-46.660514,1
2022,3,16,Roubo de Veículo,Brasilândia,-23.436438,-46.673895,2
2022,12,8,Furto,Vila Guilherme,-23.520715,-46.618777,2
2022,3,7,Tráfico de Entorpecentes,Ipiranga,-23.589298,-46.61854,1
2023,1,0,Roubo,Itaim Bibi,-23.58551,-46.66993,1
2022,5,20,Lesão Corporal,São Miguel,-23.487579,-46.444444,3
2023,7,21,Furto,Penha,-23.533436,-46.545518,1
2024,2,6,Furto,Consolação,-23.550533,-46.649264,1
2024,8,6,Furto,Brás,-23.554344,-46.614372,2
2023,3,14,Lesão Corporal,Cidade Tiradentes,-23.600816,-46.394982,1
2023,1,15,Furto,Jardins,-23.574559,-46.652642,2
2024,7,3,Furto,Guaianazes,-23.540055,-46.392225,3
2024,6,9,Lesão Corporal,Sé,-23.555582,-46.639579,1
2022,8,16,Roubo,Itaquera,-23.545333,-46.461796,1
2022,3,19,Roubo de Veículo,Capão Redondo,-23.681302,-46.753317,2
2022,3,5,Furto,Consolação,-23.564284,-46.663645,1
2024,8,18,Roubo de Veículo,Cidade Tiradentes,-23.60004,-46.396962,1
2023,3,23,Furto,Capão Redondo,-23.676225,-46.739436,2
2023,5,8,Tráfico de Entorpecentes,Lapa,-23.518573,-46.693672,1
2024,3,8,Lesão Corporal,Cidade Tiradentes,-23.58544,-46.378821,1
2023,9,11,Furto,Brasilândia,-23.432566,-46.704672,2
2022,2,14,Furto,Brooklin,-23.615642,-46.686256,1
2023,2,22,Homicídio,Barra Funda,-23.525699,-46.668319,1
2022,7,6,Furto,Brasilândia,-23.435173,-46.708965,1
2022,9,17,Tráfico de Entorpecentes,Casa Verde,-23.500545,-46.670746,1
2023,11,20,Roubo,Santo Amaro,-23.647239,-46.735874,1
2024,1,22,Roubo,Sé,-23.546215,-46.627385,1
2022,9,17,Roubo,São Miguel,-23.477363,-46.451751,1
2024,11,3,Furto,Ipiranga,-23.581326,-46.604139,2
2022,6,16,Furto,São Miguel,-23.488432,-46.448653,2
2023,12,22,Furto,Guaianazes,-23.552362,-46.386104,1
2024,6,0,Furto,Centro,-23.537003,-46.62648,1
2022,10,5,Roubo,Centro,-23.566226,-46.638186,1
2024,11,18,Furto de Veículo,Penha,-23.529428,-46.530857,1
2024,6,23,Furto,Vila Guilherme,-23.515216,-46.606511,3
2023,4,8,Furto,Brás,-23.536288,-46.620762,1
2023,6,22,Furto,Barra Funda,-23.532517,-46.662442,1
2022,12,19,Furto de Veículo,Santana,-23.49661,-46.621194,2
2022,11,18,Furto de Veículo,Barra Funda,-23.530592,-46.657882,1
2024,6,0,Roubo,Vila Guilherme,-23.503754,-46.612565,1
2022,1,19,Roubo de Veículo,Brasilândia,-23.420124,-46.706515,1
2022,2,19,Lesão Corporal,Bela Vista,-23.558935,-46.654225,1
2022,3,15,Roubo,Centro,-23.539449,-46.628659,1
2024,11,1,Furto,Penha,-23.53114,-46.556845,1
2023,3,15,Roubo,Cidade Tiradentes,-23.605857,-46.398236,1
2023,11,15,Furto,Jardins,-23.56239,-46.679804,1
2022,9,22,Roubo,Casa Verde,-23.503424,-46.677291,1
2023,10,12,Furto,Moema,-23.599144,-46.676654,1
2023,6,12,Furto,Mooca,-23.54169,-46.591926,1
2024,7,15,Furto,Consolação,-23.561398,-46.668965,2
2023,3,12,Roubo,Brasilândia,-23.450755,-46.693421,1
2022,1,12,Furto,Liberdade,-23.546923,-46.612441,1
2024,9,9,Lesão Corporal,Capão Redondo,-23.669736,-46.765599,1
2024,10,9,Furto,Brás,-23.541585,-46.623169,1
2024,7,11,Tráfico de Entorpecentes,Penha,-23.529262,-46.544668,1
2024,12,18,Tráfico de Entorpecentes,Brás,-23.544767,-46.632455,1
2022,4,2,Tráfico de Entorpecentes,Barra Funda,-23.52296,-46.672167,1
2022,4,21,Furto de Veículo,Vila Madalena,-23.555572,-46.686319,1
2024,10,12,Furto,Itaquera,-23.540206,-46.453216,1
2024,2,9,Furto,Centro,-23.537686,-46.631221,1
2023,2,17,Homicídio,Sacomã,-23.600342,-46.589299,1
2022,9,13,Furto,Vila Madalena,-23.557364,-46.689429,2
2024,4,15,Roubo,Santo Amaro,-23.657295,-46.707993,1
2022,6,8,Lesão Corporal,Sé,-23.553783,-46.628917,1
2023,10,7,Furto,Santo Amaro,-23.659477,-46.720897,3
2022,1,2,Lesão Corporal,Vila Guilherme,-23.503557,-46.62958,1
2022,1,20,Furto,Campo Limpo,-23.624945,-46.75657,1
2024,4,4,Homicídio,Itaim Bibi,-23.582405,-46.679372,1
2022,12,19,Furto,Centro,-23.542012,-46.621474,1
2024,11,10,Roubo,Penha,-23.528991,-46.548297,2
2022,1,13,Roubo de Veículo,Brás,-23.54864,-46.632714,1
2023,11,21,Furto de Veículo,Capão Redondo,-23.67145,-46.748587,1
2022,1,12,Furto,Sacomã,-23.587044,-46.592037,1
2022,11,17,Roubo,Casa Verde,-23.504877,-46.675789,1
2023,11,4,Furto,Brás,-23.540599,-46.615345,1
2022,5,10,Furto,São Miguel,-23.496295,-46.455087,1
2022,4,21,Furto,Brás,-23.552003,-46.605758,1
2022,4,0,Lesão Corporal,Santana,-23.508332,-46.630304,1
2023,5,19,Roubo,Pinheiros,-23.559645,-46.686408,1
2024,5,18,Tráfico de Entorpecentes,Sé,-23.542961,-46.63553,1
2024,10,17,Furto,Sé,-23.54032,-46.633578,1
2024,2,21,Lesão Corporal,Brás,-23.544702,-46.62008,1
2022,6,18,Furto,Vila Madalena,-23.563713,-46.689711,1
2023,8,18,Furto,Mooca,-23.540821,-46.601967,1
2023,1,23,Furto,Bela Vista,-23.557046,-46.645067,3
2023,4,18,Roubo,Campo Limpo,-23.6455,-46.752232,1
2023,12,22,Roubo,Pirituba,-23.461281,-46.734504,2
2023,9,6,Roubo,Cidade Tiradentes,-23.609131,-46.390495,1
2022,12,3,Homicídio,Penha,-23.518714,-46.539755,1
2023,5,17,Furto de Veículo,Liberdade,-23.554414,-46.63406,3
2024,8,3,Lesão Corporal,Brás,-23.536009,-46.616189,1
2023,11,21,Roubo de Veículo,Sacomã,-23.597652,-46.584589,1
2022,4,12,Furto,Guaianazes,-23.550857,-46.395385,1
2022,1,18,Furto,Centro,-23.552561,-46.62587,1
2024,4,17,Tráfico de Entorpecentes,Cidade Tiradentes,-23.597724,-46.409972,1
2024,9,20,Furto,Vila Guilherme,-23.517156,-46.610288,2
2024,10,17,Furto,Itaquera,-23.533377,-46.454521,1
2024,12,14,Roubo,Vila Guilherme,-23.495596,-46.605,1
2022,8,3,Furto de Veículo,Centro,-23.544011,-46.634603,1
2023,12,23,Lesão Corporal,Centro,-23.530525,-46.628938,1
2023,7,16,Furto,Moema,-23.599515,-46.670779,1
2022,7,15,Tráfico de Entorpecentes,Pirituba,-23.457909,-46.739456,1
2023,8,19,Roubo,Brasilândia,-23.431451,-46.69699,2
2024,6,15,Furto,São Miguel,-23.473497,-46.440028,1
2023,2,15,Roubo,Itaim Bibi,-23.573201,-46.670345,1
2024,12,13,Roubo,Consolação,-23.544196,-46.67245,2
2023,10,14,Furto de Veículo,São Miguel,-23.474045,-46.458675,1
2022,8,17,Furto de Veículo,Itaquera,-23.532327,-46.447516,1
2022,12,16,Furto de Veículo,Santo Amaro,-23.641212,-46.705467,1
2023,3,13,Roubo,Barra Funda,-23.532633,-46.675313,1
2022,2,0,Furto,Capão Redondo,-23.675501,-46.755728,2
2024,5,10,Furto,Guaianazes,-23.560895,-46.387752,1
2023,9,16,Roubo,Santana,-23.480864,-46.641888,1
2024,7,10,Roubo,Sé,-23.552165,-46.634093,1
2022,5,18,Roubo,Guaianazes,-23.544659,-46.383882,1
2022,2,22,Furto,Sé,-23.563279,-46.629135,2
2022,11,11,Tráfico de Entorpecentes,Liberdade,-23.552582,-46.631687,1
2022,6,19,Tráfico de Entorpecentes,Sacomã,-23.597486,-46.5802,1
2023,3,13,Furto,Penha,-23.533031,-46.539415,1
2024,2,8,Furto de Veículo,Itaim Bibi,-23.578658,-46.676686,2
2023,12,8,Tráfico de Entorpecentes,Itaquera,-23.541214,-46.456667,1
2022,4,12,Furto,Sé,-23.539093,-46.632872,1
2022,9,11,Roubo,Sé,-23.544476,-46.624084,2
2024,10,22,Furto de Veículo,Centro,-23.550386,-46.657797,1
2022,2,16,Roubo,Guaianazes,-23.547753,-46.387509,2
2023,9,19,Furto,Ipiranga,-23.583435,-46.601093,1
2023,11,15,Lesão Corporal,Vila Madalena,-23.556324,-46.684169,1
2023,4,10,Furto de Veículo,Penha,-23.535401,-46.521955,1
2022,8,13,Roubo,Santo Amaro,-23.644289,-46.710578,1
2022,9,19,Furto de Veículo,Barra Funda,-23.519577,-46.662644,3
2024,4,19,Furto,Sacomã,-23.598245,-46.594245,1
2022,10,19,Roubo de Veículo,Pirituba,-23.480532,-46.730371,1
2022,9,6,Furto,São Miguel,-23.490636,-46.44842,2
2022,12,20,Furto,Consolação,-23.544866,-46.667411,1
2022,7,21,Furto,Cidade Tiradentes,-23.60154,-46.386072,1
2023,1,10,Lesão Corporal,Consolação,-23.548081,-46.653592,1
2023,12,12,Roubo de Veículo,Pirituba,-23.469527,-46.728113,1
2024,12,19,Tráfico de Entorpecentes,Santo Amaro,-23.642732,-46.714878,1
2024,2,5,Roubo,Cidade Tiradentes,-23.597846,-46.400539,2
2023,9,18,Homicídio,Guaianazes,-23.550116,-46.389102,1
2024,9,20,Lesão Corporal,Cidade Tiradentes,-23.586138,-46.391404,1
2024,2,11,Roubo,Centro,-23.540139,-46.637555,3
2022,9,3,Furto de Veículo,Vila Madalena,-23.555604,-46.690457,1
2022,12,14,Roubo,Bela Vista,-23.562474,-46.640766,2
2022,4,10,Tráfico de Entorpecentes,Pirituba,-23.475128,-46.732822,2
2024,6,20,Homicídio,Brás,-23.542746,-46.628406,1
2023,1,19,Roubo de Veículo,Pirituba,-23.470838,-46.724289,1
2022,11,6,Furto de Veículo,Santo Amaro,-23.65467,-46.714641,2
2024,10,22,Furto de Veículo,Capão Redondo,-23.667792,-46.751363,1
2022,11,6,Furto,Vila Guilherme,-23.497874,-46.616489,1
2023,2,17,Furto,Barra Funda,-23.519026,-46.671452,3
2024,6,22,Roubo,Brás,-23.551516,-46.621723,1
2022,6,6,Furto,Capão Redondo,-23.666114,-46.738013,3
2023,7,11,Roubo,Capão Redondo,-23.668039,-46.75954,1
2023,3,19,Tráfico de Entorpecentes,Jardins,-23.581082,-46.680986,1
2023,12,8,Lesão Corporal,Itaim Bibi,-23.583699,-46.678691,1
2023,12,18,Roubo de Veículo,Penha,-23.519595,-46.540724,2
2022,5,18,Furto de Veículo,Campo Limpo,-23.637065,-46.743121,1
2024,6,18,Homicídio,Campo Limpo,-23.634647,-46.753412,1
2023,5,17,Furto,Cidade Tiradentes,-23.600274,-46.384664,1
2023,9,12,Lesão Corporal,Sacomã,-23.601828,-46.582395,3
2023,3,19,Furto,Mooca,-23.559611,-46.60694,2
2023,12,18,Tráfico de Entorpecentes,Sé,-23.561252,-46.623201,1
2022,4,22,Roubo,Brás,-23.556219,-46.609276,1
2024,12,21,Furto de Veículo,Sé,-23.546565,-46.64069,1
2023,7,1,Furto,Brás,-23.544948,-46.629385,3
2022,10,8,Roubo de Veículo,Centro,-23.55177,-46.624157,1
2022,9,22,Roubo,Consolação,-23.565209,-46.650055,3
2024,8,21,Roubo de Veículo,Bela Vista,-23.566045,-46.6469,2
2023,8,17,Roubo,Pinheiros,-23.570072,-46.689428,1
2022,6,22,Furto,Vila Madalena,-23.547941,-46.685328,1
2023,9,15,Lesão Corporal,Mooca,-23.554027,-46.609683,1
2022,9,0,Lesão Corporal,São Miguel,-23.489389,-46.449188,1
2024,1,2,Roubo de Veículo,Cidade Tiradentes,-23.590257,-46.397914,1
2023,7,14,Lesão Corporal,Brasilândia,-23.419587,-46.7085,2
2024,11,9,Roubo,Liberdade,-23.560548,-46.620512,2
2023,8,18,Roubo de Veículo,Capão Redondo,-23.670593,-46.767806,1
2022,6,8,Furto,Vila Madalena,-23.55978,-46.692292,1
2023,11,11,Homicídio,Cidade Tiradentes,-23.598361,-46.383143,1
2022,1,5,Roubo,Liberdade,-23.562043,-46.631196,1
2024,11,7,Roubo,Ipiranga,-23.583371,-46.606894,1
2022,3,10,Lesão Corporal,São Miguel,-23.49908,-46.444946,1
2022,3,8,Roubo,Centro,-23.55991,-46.641239,1
2024,4,8,Furto,Brás,-23.532284,-46.625303,2
2022,3,10,Furto,Bela Vista,-23.559096,-46.645852,1
2022,12,18,Roubo,São Miguel,-23.496071,-46.446234,1
2023,8,19,Roubo,Barra Funda,-23.525492,-46.665447,1
2022,6,6,Roubo de Veículo,Campo Limpo,-23.631804,-46.762525,1
2022,2,6,Furto de Veículo,Campo Limpo,-23.634127,-46.756791,1
2023,10,8,Furto,Brasilândia,-23.44783,-46.697566,1
2022,10,7,Roubo de Veículo,Sé,-23.56068,-46.63548,1
2024,10,9,Roubo,Capão Redondo,-23.67043,-46.769455,1
2024,5,6,Roubo de Veículo,Bela Vista,-23.561944,-46.65089,2
2022,2,7,Furto,Barra Funda,-23.524435,-46.672836,1
2024,10,15,Furto de Veículo,Sé,-23.55319,-46.615548,1
2022,3,14,Furto,Brasilândia,-23.441365,-46.69739,1
2023,8,23,Lesão Corporal,Capão Redondo,-23.670848,-46.765141,1
2024,8,2,Roubo,Sacomã,-23.605161,-46.581266,1
2024,1,23,Lesão Corporal,Brás,-23.532905,-46.623204,1
2022,8,19,Roubo,Cidade Tiradentes,-23.591988,-46.381833,1
2022,3,6,Furto,Brasilândia,-23.430765,-46.689274,1
2022,12,8,Furto,Santo Amaro,-23.662604,-46.723385,1
2022,8,9,Furto,Cidade Tiradentes,-23.596478,-46.396833,2
2022,4,21,Lesão Corporal,Ipiranga,-23.602739,-46.599488,1
2023,4,19,Furto,Liberdade,-23.551587,-46.62927,1
2023,12,13,Furto de Veículo,Liberdade,-23.559493,-46.62694,1
2023,6,23,Furto,Centro,-23.557767,-46.621365,1
2022,11,16,Roubo,Campo Limpo,-23.629784,-46.751967,1
2024,1,9,Roubo,Brooklin,-23.615095,-46.692639,1
2024,4,22,Roubo,São Miguel,-23.500475,-46.439749,1
2024,12,10,Furto,Pirituba,-23.483978,-46.74287,1
2023,8,20,Furto,Mooca,-23.549657,-46.600685,1
2022,2,17,Furto,Campo Limpo,-23.629256,-46.749034,2
2024,7,11,Tráfico de Entorpecentes,Vila Madalena,-23.554136,-46.688383,1
2023,6,9,Furto de Veículo,Pirituba,-23.47655,-46.740023,2
2023,2,19,Roubo,Ipiranga,-23.579226,-46.607966,2
2024,6,4,Furto,Casa Verde,-23.506917,-46.660405,1
2023,2,8,Furto de Veículo,Liberdade,-23.5542,-46.627979,1
2023,8,11,Homicídio,Brasilândia,-23.432638,-46.697185,1
2024,11,17,Roubo,Barra Funda,-23.525777,-46.658581,1
2022,1,16,Roubo,Sacomã,-23.596997,-46.605856,1
2022,12,12,Furto,Guaianazes,-23.542247,-46.386447,1
2022,9,18,Furto,Guaianazes,-23.533101,-46.392326,1
2023,6,0,Roubo,Santo Amaro,-23.65852,-46.708674,1
2024,10,19,Roubo de Veículo,São Miguel,-23.485614,-46.439598,1
2023,8,20,Furto,Barra Funda,-23.521164,-46.681164,3
2024,4,22,Furto,Pirituba,-23.466208,-46.728146,1
2022,5,22,Lesão Corporal,Brás,-23.539244,-46.613658,1
2024,10,10,Roubo,Sacomã,-23.590704,-46.602497,1
2023,8,17,Furto,Lapa,-23.500041,-46.718933,2
2022,5,11,Lesão Corporal,Santo Amaro,-23.659315,-46.710821,2
2024,8,5,Furto,Liberdade,-23.559857,-46.633958,1
2024,6,9,Furto de Veículo,Guaianazes,-23.533309,-46.391162,1
2023,3,7,Furto,Sacomã,-23.600452,-46.594866,1
2023,11,18,Roubo de Veículo,Guaianazes,-23.541996,-46.38823,1
2024,1,9,Roubo,São Miguel,-23.493933,-46.455168,1
2024,7,7,Roubo de Veículo,Cidade Tiradentes,-23.604264,-46.393088,1
2024,11,5,Furto,Liberdade,-23.56563,-46.626437,3
2022,7,10,Furto de Veículo,Barra Funda,-23.52478,-46.667136,1
2024,1,3,Furto de Veículo,São Miguel,-23.498372,-46.443196,1
2023,5,11,Furto,Bela Vista,-23.555863,-46.636196,1
2024,7,21,Roubo,Penha,-23.525033,-46.541941,2
2024,5,23,Furto de Veículo,Sé,-23.544283,-46.63183,2
2023,5,2,Furto,Ipiranga,-23.594316,-46.596942,1
2022,5,1,Lesão Corporal,Mooca,-23.542133,-46.605378,1
2024,11,15,Roubo,Vila Guilherme,-23.516234,-46.618167,1
2024,6,21,Roubo,Ipiranga,-23.598068,-46.617162,1
2022,3,14,Tráfico de Entorpecentes,Cidade Tiradentes,-23.590913,-46.382922,3
2024,9,15,Furto,São Miguel,-23.49868,-46.45169,1
2023,7,19,Furto de Veículo,Ipiranga,-23.591276,-46.598924,1
2023,6,16,Roubo,Capão Redondo,-23.670809,-46.748578,1
2022,8,19,Furto,Sé,-23.560795,-46.639303,3
2024,8,7,Furto,Mooca,-23.552967,-46.582138,3
2023,9,7,Homicídio,Pirituba,-23.468661,-46.727232,1
2024,2,19,Furto,Vila Guilherme,-23.523124,-46.611982,1
2024,1,17,Furto,Brasilândia,-23.438792,-46.691542,2
2024,8,5,Roubo,Brás,-23.544349,-46.610686,1
2023,3,10,Tráfico de Entorpecentes,São Miguel,-23.487189,-46.446502,3
2023,4,6,Tráfico de Entorpecentes,Moema,-23.596627,-46.658604,1
2022,4,21,Roubo,Guaianazes,-23.531487,-46.377348,1
2024,1,7,Furto de Veículo,Capão Redondo,-23.654143,-46.750499,1
2023,11,17,Roubo,Bela Vista,-23.557248,-46.642761,1
2024,10,2,Furto de Veículo,Centro,-23.535693,-46.640189,1
2023,3,20,Roubo,Lapa,-23.522004,-46.703796,3
2024,3,13,Roubo,Itaquera,-23.539289,-46.435639,1
2022,10,13,Roubo,Brasilândia,-23.433919,-46.682541,1
2023,6,2,Lesão Corporal,Lapa,-23.535886,-46.709981,1
2023,12,22,Tráfico de Entorpecentes,Pirituba,-23.465704,-46.745274,1
2023,5,13,Furto,Casa Verde,-23.5022,-46.653233,3
